filename,dimensionality,noise,snr,cnr,psnr,ssim,mi,reflection_err,EVR,msk_vol,spc0,spc1,spc2,org0,org1,org2,dimx,dimy,dimz,dimt,slice,modality,mriseries,mrimfg,mrimodel,mriMagneticFieldStrength,mriSAR,mriPixelBandwidth,mriPixelBandwidthPE,dti_bvalueMax,dti_bvecnorm,ol_loop,ol_lof,ol_lof_decision
NNL_1001-0445_run-001_perf_000,4,0.023772731,6.69717,6.0065145,22.39764213562012,0.8403805384062736,-0.8065491539081783,0.023361094,0.44921875,2170589.0625,1.875,1.875,4.0,-120.0,110.7188720703125,-70.83959197998047,108,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.412891,2440,,,,0.09819769208758006,0.053069861988287684,0.0
NNL_1001-0446_run-001_perf_000,4,0.029796425,6.926464,6.243435,23.63842725753784,0.8925077844203855,-0.85924121383693,0.03166827,0.359375,2594714.0625,1.875,1.875,4.0,-123.38983154296876,100.08245849609376,-15.191791534423828,105,123,36,25,0,perf,,Siemens,Prisma_fit,3,0.674263,2440,,,,0.07918871263214115,0.017524546006726555,0.0
NNL_1001-0447_run-001_perf_000,4,0.023616765,6.4688125,5.6607547,21.903111934661865,0.8380640192194162,-0.8405117274747026,0.023025062,0.37890625,2118332.8125,1.875,1.875,4.0,-120.0,107.42279052734376,-29.089588165283203,88,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.651383,2440,,,,0.12260005721278994,0.002963682501206818,0.0
NNL_1001-0448_run-001_perf_000,4,0.018704379,7.2197776,6.3767905,25.57469367980957,0.9342859213483132,-1.076416865072554,0.027975254,0.28515625,1692421.875,1.875,1.875,4.0,-123.38983154296876,105.91290283203124,-10.599739074707031,87,100,36,25,0,perf,,Siemens,Prisma_fit,3,0.542378,2440,,,,0.9096736541679843,0.07378727626542547,0.0
NNL_1001-0449_run-001_perf_000,4,0.030168084,7.1526203,6.5356674,23.09760808944702,0.8979221710791603,-1.1214284851188767,0.036145333,0.375,2558742.1875,1.875,1.875,4.0,-124.74578857421876,108.89764404296876,-25.55347442626953,108,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.731577,2440,,,,0.5303608122211343,0.013637543437167714,0.0
NNL_1001-0450_run-001_perf_000,4,0.024405172,7.4719768,6.848445,24.698805809021,0.9153360559746402,-0.9152508746121236,0.025200242,0.318359375,2352923.4375,1.875,1.875,4.0,-120.0,107.61651611328124,-19.83050537109375,103,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.526097,2440,,,,0.2770479148065357,0.04034156442642714,0.0
NNL_1001-0451_run-001_perf_000,4,0.028277915,7.1367493,6.355156,20.723118782043457,0.8326028414456809,-0.8869954581254476,0.022213021,0.326171875,1985793.75,1.875,1.875,4.0,-120.177978515625,105.563232421875,-53.26392364501953,91,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.450122,2440,,,,0.21221505967316873,0.03201007084358016,0.0
NNL_1001-0452_run-001_perf_000,4,0.028710913,7.499465,6.8401895,23.22601795196533,0.8679172076227506,-0.809541202274742,0.0321559,0.357421875,2141226.5625,1.875,1.875,4.0,-120.0,108.4559326171875,-9.047618865966797,104,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.586067,2440,,,,0.10351616109539133,0.01921922925844245,0.0
NNL_1001-0453_run-001_perf_000,4,0.026405126,6.547268,5.831491,23.425393104553223,0.8642227492446493,-0.8151935640083009,0.023888705,0.4140625,1930148.4375,1.875,1.875,4.0,-120.0,109.125244140625,-70.91668701171875,102,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.409743,2440,,,,0.0,0.023342532748954505,0.0
NNL_1001-0454_run-001_perf_000,4,0.03736017,7.214079,6.523864,16.905242204666138,0.3249837198858875,-0.6142809347106916,0.02929474,0.509765625,2847234.375,1.875,1.875,4.0,-120.0,102.61395263671876,-47.33531188964844,108,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.632253,2440,,,,0.9035399694689032,0.21352551850574916,0.0
NNL_1001-0455_run-001_perf_000,4,0.028149612,7.4463863,6.7114043,23.865365982055664,0.8933978321318263,-0.899890883673973,0.042266328,0.33203125,2414840.625,1.875,1.875,4.0,-120.0,108.06158447265624,-21.310646057128903,95,121,36,25,0,perf,,Siemens,Prisma_fit,3,0.524817,2440,,,,0.2682797976133931,0.01727742868835842,0.0
NNL_1001-0456_run-001_perf_000,4,0.021868298,6.241232,5.5174937,22.279539108276367,0.8144988866484412,-0.8094701567544303,0.025877284,0.388671875,1709943.75,1.875,1.875,4.0,-123.9237060546875,104.32354736328124,-58.22275924682617,99,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.507091,2440,,,,0.16661188317406733,0.027751137753514073,0.0
NNL_1001-0457_run-001_perf_000,4,0.02492231,6.2030363,5.481575,24.16370391845703,0.883025777853408,-0.8956410058491968,0.028641837,0.369140625,2096015.625,1.875,1.875,4.0,-124.06781005859376,108.4559326171875,-27.288135528564453,88,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.466584,2440,,,,0.09707295066745919,0.06122871883161261,0.0
NNL_1001-0458_run-001_perf_000,4,0.02616616,6.3938384,5.522929,22.274596691131592,0.808086568031045,-0.7619082134003147,0.02790114,0.421875,2009854.6875,1.875,1.875,4.0,-120.0,103.17034912109376,-33.67362976074219,90,117,36,25,0,perf,,Siemens,Prisma_fit,3,0.542458,2440,,,,0.0,0.025100571165528565,0.0
NNL_1001-0459_run-001_perf_000,4,0.028046612,7.033256,6.316496,23.744287490844727,0.8826178995133862,-0.8921525365778484,0.015704488,0.33203125,1862943.75,1.875,1.875,4.0,-123.21185302734376,105.563232421875,-63.80145263671875,95,110,36,25,0,perf,,Siemens,Prisma_fit,3,0.361177,2440,,,,0.3492598184272724,0.08920351277091135,0.0
NNL_1001-0460_run-001_perf_000,4,0.028061632,7.3561697,6.614887,17.96145796775818,0.440011651788147,-0.6809627999185155,0.027135849,0.59765625,2363006.25,1.875,1.875,4.0,-120.0,105.89630126953124,-34.05767822265625,108,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.567128,2440,,,,0.6142694610756728,0.030588831122188312,0.0
NNL_1001-0462_run-001_perf_000,4,0.026717132,6.3470783,5.5585794,22.31819868087769,0.8159489813308816,-0.7673692407230974,0.024534486,0.4140625,1930021.875,1.875,1.875,4.0,-120.0,107.04071044921876,-32.55398178100586,90,116,36,25,0,perf,,Siemens,Prisma_fit,3,0.706135,2440,,,,0.0,0.023342532748954613,0.0
NNL_1001-0463_run-001_perf_000,4,0.027864773,6.6061764,5.880541,22.85801410675049,0.8772765278306708,-0.9075912806481142,0.024661234,0.388671875,2061042.1875,1.875,1.875,4.0,-120.0,110.11431884765624,-48.59054183959961,90,111,36,25,0,perf,,Siemens,Prisma_fit,3,0.402491,2440,,,,0.0,0.006709100157978297,0.0
NNL_1001-0464_run-001_perf_000,4,0.033756625,7.488332,6.7576175,18.718416690826416,0.5755534749212515,-0.7684294237099935,0.026795052,0.4609375,2295182.8125,1.875,1.875,4.0,-120.0,99.89599609375,-57.6029052734375,99,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.504278,2440,,,,0.3270068860446626,0.01974558926249736,0.0
NNL_1001-0466_run-001_perf_000,4,0.030908674,8.68892,7.976301,23.254194259643555,0.9018843339968344,-0.9808127838408464,0.028878076,0.296875,1965093.75,1.875,1.875,4.0,-123.38983154296876,109.3597412109375,7.406959533691406,89,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.606444,2440,,,,0.34935656599456444,0.006432811525163631,0.0
NNL_1001-0467_run-001_perf_000,4,0.02542053,6.2630887,5.552554,23.0663800239563,0.8005995128674752,-0.7650370217785759,0.02983681,0.537109375,2404968.75,1.875,1.875,4.0,-120.0,104.2449951171875,-56.546531677246094,107,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.484973,2440,,,,0.0895069434214584,0.015457450830678898,0.0
NNL_1001-0468_run-001_perf_000,4,0.028919041,7.7843328,7.1402736,25.358026027679443,0.9238972479187326,-0.9473853268545748,0.019412458,0.34765625,2011950.0,1.875,1.875,4.0,-123.88983154296876,106.18310546875,-60.702178955078125,102,106,36,25,0,perf,,Siemens,Prisma_fit,3,0.405633,2440,,,,0.2254773981052912,0.03138505604186308,0.0
NNL_1001-0469_run-001_perf_000,4,0.026832558,6.2924137,5.560171,22.163057327270508,0.8435996741506699,-0.8353741012309903,0.026728455,0.37890625,2041706.25,1.875,1.875,4.0,-120.5,97.29205322265624,-67.65617370605469,96,109,36,25,0,perf,,Siemens,Prisma_fit,3,0.416523,2440,,,,0.0,0.06695947238540072,0.0
NNL_1001-0470_run-001_perf_000,4,0.027393453,6.791487,6.054617,21.536378860473636,0.8213165374560406,-0.7853535647577043,0.029611155,0.5390625,1994231.25,1.875,1.875,4.0,-124.74578857421876,107.986328125,-36.84129333496094,93,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.790157,2440,,,,0.02712638031700999,0.031156150379037805,0.0
NNL_1001-0471_run-001_perf_000,4,0.032997563,7.700065,7.023433,21.476929187774655,0.8002340140394494,-0.8725715006764466,0.03329245,0.34375,2169815.625,1.875,1.875,4.0,-126.7796630859375,106.93853759765624,-42.88135528564453,90,118,36,25,0,perf,,Siemens,Prisma_fit,3,0.482693,2440,,,,0.19900247577483046,0.051499031082016415,0.0
NNL_1001-0472_run-001_perf_000,4,0.029877633,7.9197707,7.2532344,22.826411724090576,0.8573052134409487,-0.8475381467056442,0.029883472,0.3671875,2114634.375,1.875,1.875,4.0,-123.88983154296876,109.9022216796875,-47.06537628173828,99,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.421068,2440,,,,0.0,0.009409503880990183,0.0
NNL_1001-0473_run-001_perf_000,4,0.027542945,6.66848,5.9641185,23.545713424682617,0.8635047329819814,-0.8151040036301751,0.029654166,0.5546875,2223562.5,1.875,1.875,4.0,-120.0,109.54339599609376,-43.73773193359375,100,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.484044,2440,,,,0.07416294038773187,0.011896135494712655,0.0
NNL_1001-0474_run-001_perf_000,4,0.03229264,7.916207,7.2971334,24.786698818206787,0.917318802680098,-0.9671588424512044,0.036081087,0.37890625,2707804.6875,1.875,1.875,4.0,-120.0,107.48968505859376,-24.112911224365234,108,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.662857,2440,,,,0.1773488645375078,0.1655241762319087,0.0
NNL_1001-0475_run-001_perf_000,4,0.024445076,8.033504,7.353601,20.48234701156616,0.8306014663165047,-0.930318381722937,0.028649155,0.392578125,1874840.625,1.875,1.875,4.0,-122.24578857421876,114.861083984375,-50.16464614868164,95,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.426072,2440,,,,0.5245204058805049,0.044372534306163045,0.0
NNL_1001-0476_run-001_perf_000,4,0.029955484,7.6054187,6.954923,21.50139808654785,0.8524852335184793,-0.8869671778771052,0.03161982,0.35546875,2271220.3125,1.875,1.875,4.0,-124.56781005859376,106.802978515625,-68.14043426513672,100,118,36,25,0,perf,,Siemens,Prisma_fit,3,0.352448,2440,,,,0.02168716555073028,0.028954453791139097,0.0
NNL_1001-0477_run-001_perf_000,4,0.026744256,6.7214055,5.984283,24.608476161956787,0.9066246761005036,-0.9152850265730677,0.030379126,0.376953125,2001248.4375,1.875,1.875,4.0,-120.0,107.61651611328124,-48.98304748535156,90,103,36,25,0,perf,,Siemens,Prisma_fit,3,0.465914,2440,,,,0.0,0.028945487231865522,0.0
NNL_1001-0478_run-001_perf_000,4,0.027565192,6.7164664,5.837736,22.326033115386963,0.7907892907675796,-0.7288527821882933,0.021196429,0.359375,1680510.9375,1.875,1.875,4.0,-120.0,110.12646484375,-34.91886138916016,98,102,36,25,0,perf,,Siemens,Prisma_fit,3,0.620709,2440,,,,0.2755045579059634,0.09699018759724203,0.0
NNL_1001-0479_run-001_perf_000,4,0.022463068,6.4254904,5.6238704,22.91476011276245,0.8343225273654579,-0.7727611321552876,0.025692865,0.451171875,1697498.4375,1.875,1.875,4.0,-124.45025634765624,107.02545166015624,-32.17296600341797,96,110,36,25,0,perf,,Siemens,Prisma_fit,3,0.730496,2440,,,,0.1271077948708628,0.055025843394026636,0.0
NNL_1001-0480_run-001_perf_000,4,0.031209797,7.405738,6.7277875,21.739823818206787,0.8308294560574672,-0.7826689810667884,0.03349469,0.498046875,2654409.375,1.875,1.875,4.0,-120.0,102.11260986328124,-42.08670425415039,109,123,36,25,0,perf,,Siemens,Prisma_fit,3,0.587521,2440,,,,0.04252733141223344,0.09951206105270251,0.0
NNL_1001-0481_run-001_perf_000,4,0.028472438,7.990041,7.3634295,26.231553554534912,0.9430879932558616,-0.9675425112436816,0.02196218,0.31640625,2071040.625,1.875,1.875,4.0,-119.46612548828124,111.1419677734375,-50.78450393676758,98,111,36,25,0,perf,,Siemens,Prisma_fit,3,0.414296,2440,,,,0.36386217744395283,0.0142126656165447,0.0
NNL_1001-0482_run-001_perf_000,4,0.026869765,7.034037,6.363276,22.00498580932617,0.7945183695287559,-0.810388462043894,0.03014974,0.423828125,2552596.875,1.875,1.875,4.0,-122.03387451171876,100.87506103515624,-21.415611267089844,105,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.545866,2440,,,,0.20282354837857902,0.025027438286399445,0.0
NNL_1001-0483_run-001_perf_000,4,0.02974254,7.530883,6.8896265,23.36071491241455,0.8813885669329939,-0.8422394272342842,0.024843914,0.455078125,1916029.6875,1.875,1.875,4.0,-122.03387451171876,104.97601318359376,-66.5744857788086,99,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.425409,2440,,,,0.09166661118996566,0.023653587329210093,0.0
NNL_1001-0484_run-001_perf_000,4,0.0271107,6.8160286,6.055598,22.84357070922852,0.8325255907160121,-0.7680927266542735,0.024082668,0.361328125,1877006.25,1.875,1.875,4.0,-122.03387451171876,108.5008544921875,-49.24834060668945,98,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.446462,2440,,,,0.0,0.041507354882997095,0.0
NNL_1001-0485_run-001_perf_000,4,0.030607184,7.5001225,6.813848,22.5323748588562,0.8734770612045173,-0.8735274633837599,0.034020364,0.4140625,2433501.5625,1.875,1.875,4.0,-124.5482177734375,112.0045166015625,-48.60240936279297,108,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.534459,2440,,,,0.0,0.03228110736389079,0.0
NNL_1001-0486_run-001_perf_000,4,0.024040883,6.960707,6.231044,22.85757780075073,0.8892456561380082,-0.9967821405764324,0.020352844,0.330078125,2070871.875,1.875,1.875,4.0,-120.0,104.97601318359376,8.786796569824219,93,116,36,25,0,perf,,Siemens,Prisma_fit,3,0.526959,2440,,,,0.3859431149564547,0.013935475916249196,0.0
NNL_1001-0487_run-001_perf_000,4,0.026691386,6.62452,5.870647,22.90302276611328,0.8476782854477757,-0.7850795695297932,0.026551753,0.361328125,1890871.875,1.875,1.875,4.0,-124.81854248046876,113.00152587890624,-61.94188690185547,93,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.362253,2440,,,,0.0,0.013057760072666326,0.0
NNL_1001-0488_run-001_perf_000,4,0.024821663,6.9327,6.231998,22.527432441711422,0.836641555494851,-0.8141601172801917,0.03273641,0.37109375,2031117.1875,1.875,1.875,4.0,-120.0,109.31146240234376,-36.440677642822266,91,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.4737,2440,,,,0.05512019003242868,0.07057633235370595,0.0
NNL_1001-0489_run-001_perf_000,4,0.02996552,7.9010477,7.161637,24.09144401550293,0.9139623703139768,-0.9875891436884784,0.034066964,0.3359375,2099882.8125,1.875,1.875,4.0,-120.0,108.02093505859376,9.16741180419922,89,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.548371,2440,,,,0.11531186482196337,0.054191022673151464,0.0
NNL_1001-0490_run-001_perf_000,4,0.022405863,6.237039,5.4989195,24.004509449005127,0.8508098229852501,-0.7482430594386036,0.023919871,0.439453125,1906537.5,1.875,1.875,4.0,-120.0,107.62640380859376,-22.49288558959961,105,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.612563,2440,,,,0.11662612482265519,0.024451160276489036,0.0
NNL_1001-0491_run-001_perf_000,4,0.029040499,7.286561,6.619017,20.14234066009521,0.8192727778808848,-0.8705024983963798,0.022181634,0.365234375,2311495.3125,1.875,1.875,4.0,-122.656494140625,103.43804931640624,-38.12175750732422,104,115,36,25,0,perf,,Siemens,Prisma_fit,3,0.43887,2440,,,,0.3675175567787063,0.025287160250819955,0.0
NNL_1001-0492_run-001_perf_000,4,0.02503036,6.690863,5.908934,24.01044130325317,0.8739085461039637,-0.8264481939603034,0.027346434,0.3828125,1944225.0,1.875,1.875,4.0,-120.0,105.8834228515625,-31.207767486572266,89,112,36,25,0,perf,,Siemens,Prisma_fit,3,0.464937,2440,,,,0.0,0.04681425795462039,0.0
NNL_1001-0493_run-001_perf_000,4,0.02945409,7.4178624,6.6782956,22.93831586837769,0.8409296575621829,-0.7744545843843008,0.038253613,0.384765625,2338804.6875,1.875,1.875,4.0,-125.56781005859376,104.94342041015624,-62.561744689941406,109,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.468271,2440,,,,0.12431399578210481,0.03169803361761409,0.0
NNL_1001-0494_run-001_perf_000,4,0.024669524,7.348541,6.5984716,23.56046438217163,0.8691091422440091,-0.8313345557752628,0.017558545,0.431640625,1525682.8125,1.875,1.875,4.0,-118.5,111.887939453125,-67.27373504638672,98,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.382337,2440,,,,0.5521505567859035,1.0,1.0
NNL_1001-0495_run-001_perf_000,4,0.028943185,7.10945,6.384921,22.97895193099976,0.8675354540693687,-0.8411585616225549,0.024815183,0.353515625,2026125.0,1.875,1.875,4.0,-122.53387451171876,107.07452392578124,-60.62543487548828,101,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.494673,2440,,,,0.0,0.04201957810755187,0.0
NNL_1001-0497_run-001_perf_000,4,0.026839452,6.907765,6.1570606,22.482824325561523,0.8422403750915317,-0.7688955483231074,0.025294395,0.380859375,1915790.625,1.875,1.875,4.0,-124.89361572265624,98.125,-42.59589767456055,92,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.423168,2440,,,,0.0,0.024307111137998882,0.0
NNL_1001-0498_run-001_perf_000,4,0.03001825,6.9054017,6.17815,21.48092031478882,0.8460711242771358,-0.8750361102833973,0.024606025,0.36328125,2076089.0625,1.875,1.875,4.0,-120.0,108.60845947265624,-36.80241012573242,89,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.464543,2440,,,,0.0,0.04643279508480653,0.0
NNL_1001-0499_run-001_perf_000,4,0.029000144,7.3511357,6.6258535,22.610626220703125,0.8700085470343717,-0.9221747102737304,0.027204137,0.345703125,2347368.75,1.875,1.875,4.0,-120.0,109.0635986328125,-8.743766784667969,92,121,36,25,0,perf,,Siemens,Prisma_fit,3,0.540405,2440,,,,0.04288440351843682,0.03185249337254425,0.0
NNL_1001-0500_run-001_perf_000,4,0.029556295,7.3989644,6.7000604,23.589720726013184,0.8928048621858952,-0.8617980467499458,0.025979467,0.4609375,2393423.4375,1.875,1.875,4.0,-123.21185302734376,105.563232421875,-49.54479598999024,110,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.526843,2440,,,,0.0,0.019598765703668326,0.0
NNL_1001-0501_run-001_perf_000,4,0.029465158,7.7625217,7.1289163,21.71677827835083,0.8663269158320471,-0.9005878483265893,0.0356498,0.3984375,2500410.9375,1.875,1.875,4.0,-118.14404296875,91.33355712890624,-48.49373626708984,111,117,36,25,0,perf,,Siemens,Prisma_fit,3,0.601639,2440,,,,0.13162096662021933,0.046524583045867283,0.0
NNL_1001-0502_run-001_perf_000,4,0.028300889,7.3084884,6.638693,22.16681957244873,0.856116445886498,-0.8318636366197526,0.030758407,0.4296875,2505557.8125,1.875,1.875,4.0,-124.24578857421876,108.18780517578124,-49.87437438964844,103,122,36,25,0,perf,,Siemens,Prisma_fit,3,0.494648,2440,,,,0.0,0.03708896584508355,0.0
NNL_1001-0503_run-001_perf_000,4,0.03243787,6.615901,5.8017673,22.654266357421875,0.8318077405197318,-0.7795480675594624,0.02662781,0.46484375,2009601.5625,1.875,1.875,4.0,-126.9237060546875,113.37945556640624,-94.52961730957033,104,116,36,25,0,perf,,Siemens,Prisma_fit,3,0.484541,2440,,,,0.1188642745086754,0.024817559594575652,0.0
NNL_1001-0504_run-001_perf_000,4,0.024946412,6.8591294,6.144236,23.669652938842773,0.8654157293779393,-0.7828091257922923,0.030377174,0.40625,2052309.375,1.875,1.875,4.0,-122.797119140625,109.9022216796875,-52.02421569824219,98,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.441231,2440,,,,0.06859690047776358,0.019302751735491657,0.0
NNL_1001-0505_run-001_perf_000,4,0.027888393,7.150369,6.347719,21.02097988128662,0.8283807664997462,-0.8473633332045947,0.025792982,0.4453125,2012259.375,1.875,1.875,4.0,-115.777099609375,110.847900390625,-68.26506042480469,100,108,36,25,0,perf,,Siemens,Prisma_fit,3,0.407609,2440,,,,0.1606489081325733,0.033583941779588705,0.0
NNL_1001-0506_run-001_perf_000,4,0.030892983,7.2683706,6.4670296,23.58604669570923,0.8925946546735424,-0.9418077027831604,0.028920505,0.380859375,2122804.6875,1.875,1.875,4.0,-120.0,109.11334228515624,-14.21307373046875,92,104,36,25,0,perf,,Siemens,Prisma_fit,3,0.497922,2440,,,,0.0,0.007300523307478172,0.0
NNL_1001-0507_run-001_perf_000,4,0.027070014,6.903418,6.2079253,20.91691493988037,0.6256014040017628,-0.7244103013185459,0.024872608,0.474609375,2114648.4375,1.875,1.875,4.0,-120.5,108.9254150390625,-65.01519775390625,104,120,36,25,0,perf,,Siemens,Prisma_fit,3,0.438919,2440,,,,0.26901178936597103,0.009354459561862883,0.0
NNL_1001-0509_run-001_perf_000,4,0.031392258,7.4642315,6.81839,23.001282215118408,0.8672927009438057,-0.8304979474857072,0.027165413,0.404296875,2762142.1875,1.875,1.875,4.0,-123.21185302734376,98.125,-50.78450393676758,111,123,36,25,0,perf,,Siemens,Prisma_fit,3,0.451694,2440,,,,0.24302989068383085,0.16683849860728328,0.0
NNL_1001-0510_run-001_perf_000,4,0.02420923,6.9856243,6.2778463,23.32756280899048,0.8875042457010417,-0.9381277335539524,0.03319507,0.35546875,1977581.25,1.875,1.875,4.0,-120.0,105.53302001953124,-24.49359130859375,95,106,36,25,0,perf,,Siemens,Prisma_fit,3,0.556879,2440,,,,0.11585952108358569,0.021450732487966778,0.0
NNL_1001-0511_run-001_perf_000,4,0.028235072,7.3532486,6.712286,24.41619873046875,0.9116410715414316,-0.9302789159124594,0.034603,0.34765625,2524190.625,1.875,1.875,4.0,-122.69317626953124,102.61358642578124,-12.545879364013672,102,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.710169,2440,,,,0.0,0.030812410261398276,0.0
NNL_1001-0512_run-001_perf_000,4,0.025306992,6.554635,5.778521,24.127604961395264,0.8701833891885175,-0.8707433765004711,0.027983053,0.384765625,1917646.875,1.875,1.875,4.0,-120.971435546875,93.2679443359375,-96.22817993164062,90,116,36,25,0,perf,,Siemens,Prisma_fit,3,0.401199,2440,,,,0.0,0.021408836302847453,0.0
NNL_1001-0514_run-001_perf_000,4,0.03795872,7.5017214,6.7829347,21.8845272064209,0.8593810947765999,-0.8372415221745436,0.0351609,0.595703125,2777793.75,1.875,1.875,4.0,-120.0,82.75775146484375,-56.440677642822266,107,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.5579,2440,,,,0.4493541745017619,0.18920099066667653,0.0
NNL_1001-0515_run-001_perf_000,4,0.029317258,7.3263474,6.6020174,21.55405044555664,0.8009118945888436,-0.7932769766373896,0.025533846,0.484375,2100881.25,1.875,1.875,4.0,-120.0,95.25445556640624,-36.299129486083984,94,116,36,25,0,perf,,Siemens,Prisma_fit,3,0.497254,2440,,,,0.0,0.05602726660549396,0.0
NNL_1001-0516_run-001_perf_000,4,0.032646496,8.088947,7.42164,22.15141773223877,0.8323792820781951,-0.8508734182698635,0.036183648,0.384765625,2305378.125,1.875,1.875,4.0,-120.5,112.38165283203124,-35.28813552856445,104,111,36,25,0,perf,,Siemens,Prisma_fit,3,0.498197,2440,,,,0.0,0.02377543235814116,0.0
NNL_1001-0517_run-001_perf_000,4,0.02889283,7.245051,6.518616,21.366491317749023,0.8161096631053535,-0.7591437866518989,0.028553143,0.384765625,1896004.6875,1.875,1.875,4.0,-119.5,109.9022216796875,-56.98305130004883,97,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.357779,2440,,,,0.010775539725847473,0.012845619978510515,0.0
NNL_1001-0518_run-001_perf_000,4,0.024238069,6.6326427,5.828966,23.839430809021,0.8791920868953302,-0.8767895664655211,0.020919219,0.333984375,1629843.75,1.875,1.875,4.0,-120.0,99.7320556640625,-45.09102249145508,86,101,36,25,0,perf,,Siemens,Prisma_fit,3,0.433344,2440,,,,0.41135049625441256,0.3033070493965188,1.0
NNL_1001-0519_run-001_perf_000,4,0.027750485,6.7350616,5.9458838,20.56259393692017,0.8322224077663771,-0.9355256182714428,0.02997247,0.392578125,1961395.3125,1.875,1.875,4.0,-120.0,106.18310546875,-65.0411605834961,90,106,36,25,0,perf,,Siemens,Prisma_fit,3,0.401373,2440,,,,0.3357464610443646,0.014775486082507349,0.0
NNL_1001-0520_run-001_perf_000,4,0.028293563,6.4343743,5.601054,23.72293710708618,0.8033936447449089,-0.6954037410411498,0.028386997,0.537109375,1636818.75,1.875,1.875,4.0,-120.0,102.77392578125,-59.77239608764648,99,114,36,25,0,perf,,Siemens,Prisma_fit,3,0.605555,2440,,,,0.33816765319334036,0.26955226643441643,1.0
NNL_1001-0521_run-001_perf_000,4,0.03391956,7.50787,6.8539433,22.29218006134033,0.8386426596826035,-0.789309477818064,0.036994148,0.4296875,2575814.0625,1.875,1.875,4.0,-122.57763671875,101.99139404296876,-18.447723388671875,110,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.664132,2440,,,,0.0,0.009332568043742278,0.0
NNL_1001-0522_run-001_perf_000,4,0.03126735,6.607337,5.9068284,19.629675149917603,0.4683609563049947,-0.6667958637783467,0.028373629,0.40234375,2286745.3125,1.875,1.875,4.0,-124.13238525390624,99.1580810546875,-42.106536865234375,106,128,36,25,0,perf,,Siemens,Prisma_fit,3,0.491317,2440,,,,0.39888572801438565,0.021709366833083707,0.0
NNL_1001-0523_run-001_perf_000,4,0.026079904,7.399624,6.708561,21.31086587905884,0.8427042899996248,-0.9157842187049408,0.027282322,0.294921875,2054700.0,1.875,1.875,4.0,-122.87139892578124,101.9534912109375,-9.700897216796877,103,113,36,25,0,perf,,Siemens,Prisma_fit,3,0.666125,2440,,,,0.21503233772228744,0.018928221589287895,0.0
NNL_1001-0524_run-001_perf_000,4,0.023927338,6.720843,6.0812793,21.80260181427002,0.8480585480416901,-0.9273054962093816,0.023757841,0.361328125,2134532.8125,1.875,1.875,4.0,-120.0,102.5828857421875,-46.819129943847656,98,112,36,25,0,perf,,Siemens,Prisma_fit,3,0.480595,2440,,,,0.15002730273108814,0.024032691097395337,0.0
NNL_1001-0525_run-001_perf_000,4,0.027175754,7.200028,6.4443297,24.180216789245605,0.8801961840885555,-0.867273974886071,0.035785507,0.361328125,1865657.8125,1.875,1.875,4.0,-122.72607421875,100.1695556640625,-21.612384796142575,89,105,36,25,0,perf,,Siemens,Prisma_fit,3,0.510187,2440,,,,0.170981167639886,0.07679204104298044,0.0
NNL_1001-0526_run-001_perf_000,4,0.02648855,6.9906983,6.282157,21.92445993423462,0.809553510807751,-0.7091336597750009,0.033115383,0.46484375,1713557.8125,1.875,1.875,4.0,-122.4873046875,106.41607666015624,-41.810428619384766,99,119,36,25,0,perf,,Siemens,Prisma_fit,3,0.46474,2440,,,,0.24533913445790106,0.026117771395667715,0.0
