,filename,dimensionality,noise,snr,cnr,psnr,ssim,mi,reflection_err,EVR,msk_vol,spc0,spc1,spc2,org0,org1,org2,dimx,dimy,dimz,dimt,slice,modality,mriseries,mrimfg,mrimodel,mriMagneticFieldStrength,mriSAR,mriPixelBandwidth,mriPixelBandwidthPE,dti_bvalueMax,dti_bvecnorm,ol_loop,ol_lof,ol_lof_decision
0,NNL_1001-0288_run-001_T2Flair_000,3,0.015699463,3.971081,3.2427905,14.01637077331543,0.2151526813374488,-0.5999933923688867,0.01766249,0.755859375,939495.0,1.0,1.0,1.0,103.5,96.34347534179688,-121.6869659423828,185,204,222,1,0,T2Flair,,Siemens,Prisma_fit,3,0.103749,850,,,,0.0,0.0056678487322520095,0.0
1,NNL_1001-0289_run-001_T2Flair_000,3,0.014667563,3.4531803,2.5731766,15.485316514968872,0.2541027879884335,-0.5867254378371061,0.019895338,0.69921875,519546.0,1.0,1.0,1.0,100.11016845703124,97.86219787597656,-141.71481323242188,183,204,203,1,0,T2Flair,,Siemens,Prisma_fit,3,0.102806,850,,,,0.6998683942518884,0.02689722719754397,0.0
2,NNL_1001-0290_run-001_T2Flair_000,3,0.016708255,3.840317,2.9831362,14.897419214248655,0.2756907195496397,-0.6347762303053196,0.021005906,0.765625,1152467.0,1.0,1.0,1.0,99.43220520019533,96.2881317138672,-135.9915771484375,173,218,239,1,0,T2Flair,,Siemens,Prisma_fit,3,0.136388,850,,,,0.053254944992535365,0.009302624789938745,0.0
3,NNL_1001-0292_run-001_T2Flair_000,3,0.017645182,3.8810952,3.1099958,15.94023823738098,0.2812902886659835,-0.5893736833226587,0.018046334,0.771484375,985805.0,1.0,1.0,1.0,104.05485534667967,103.11111450195312,-127.0,187,231,213,1,0,T2Flair,,Siemens,Prisma_fit,3,0.113344,850,,,,0.0,0.010092355456376018,0.0
4,NNL_1001-0295_run-001_T2Flair_000,3,0.012942519,4.0328965,3.1829975,23.300905227661133,0.6102437714814121,-0.5749938853632031,0.017634079,0.771484375,445417.0,1.0,1.0,1.0,103.5,104.20677185058594,-144.35592651367188,208,205,198,1,0,T2Flair,,Siemens,Prisma_fit,3,0.104819,850,,,,0.2008885451760067,0.023727429020051444,0.0
5,NNL_1001-0296_run-001_T2Flair_000,3,0.015834311,3.705268,2.9442534,12.865091562271118,0.1678549822615545,-0.5826342171442666,0.014884926,0.755859375,797487.0,1.0,1.0,1.0,100.11016845703124,99.67796325683594,-127.0,175,222,212,1,0,T2Flair,,Siemens,Prisma_fit,3,0.109157,850,,,,0.07745868404053122,0.01976011944468224,0.0
6,NNL_1001-0297_run-001_T2Flair_000,3,0.016455948,4.2641587,3.5721242,20.434157848358154,0.4948836583810514,-0.5904411943952644,0.016027048,0.7578125,1097502.0,1.0,1.0,1.0,101.46610260009766,105.21206665039062,-115.64801025390624,192,220,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.109645,850,,,,0.0,0.010931019956146794,0.0
7,NNL_1001-0298_run-001_T2Flair_000,3,0.0143591575,3.6593113,2.8926122,16.405577659606934,0.3287377569411899,-0.6152519121225295,0.021829402,0.7265625,903914.0,1.0,1.0,1.0,94.68643951416016,105.10169982910156,-55.813568115234375,178,198,212,1,0,T2Flair,,Siemens,Prisma_fit,3,0.151181,850,,,,0.4097844908896131,0.020957348116710826,0.0
8,NNL_1001-0300_run-001_T2Flair_000,3,0.018309329,4.2671194,3.5443308,14.77086901664734,0.2824084179086801,-0.6296879461734063,0.016325386,0.763671875,1329131.0,1.0,1.0,1.0,103.5,94.25424194335938,-142.59323120117188,162,228,217,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0913225,850,,,,0.0,0.007273986918977577,0.0
9,NNL_1001-0301_run-001_T2Flair_000,3,0.015190848,3.5480058,2.6734304,12.795534133911133,0.1923346068595931,-0.616612082843591,0.019623,0.76953125,929772.0,1.0,1.0,1.0,100.7881317138672,94.93220520019533,-149.37289428710938,163,216,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.126224,850,,,,0.16199747036215584,0.0024793248493585047,0.0
10,NNL_1001-0302_run-001_T2Flair_000,3,0.016367242,3.9027853,3.1341822,14.385056495666504,0.2346237432382837,-0.6019915159112174,0.018514786,0.72265625,1000540.0,1.0,1.0,1.0,102.82203674316406,94.4514617919922,-87.67796325683594,179,233,217,1,0,T2Flair,,Siemens,Prisma_fit,3,0.121413,850,,,,0.2008186815519011,0.016171240419296597,0.0
11,NNL_1001-0307_run-001_T2Flair_000,3,0.016895585,4.1109676,3.32662,22.429065704345703,0.6102892574709232,-0.6016342599124596,0.016960267,0.76171875,1004404.0,1.0,1.0,1.0,100.3759307861328,102.77723693847656,-80.79318237304688,176,217,223,1,0,T2Flair,,Siemens,Prisma_fit,3,0.140603,850,,,,0.0,0.019512137579656468,0.0
12,NNL_1001-0308_run-001_T2Flair_000,3,0.012048523,3.4744053,2.5844336,16.72251582145691,0.2615931872022718,-0.5001107581018064,0.019694235,0.79296875,259787.0,1.0,1.0,1.0,106.88983154296876,97.16615295410156,-100.325927734375,187,206,221,1,0,T2Flair,,Siemens,Prisma_fit,3,0.175072,850,,,,0.42622160348004423,0.004290247172484422,0.0
13,NNL_1001-0309_run-001_T2Flair_000,3,0.020759482,4.3271174,3.578482,18.89015316963196,0.4798388964844659,-0.6516922181773376,0.01940955,0.75,1415949.0,1.0,1.0,1.0,103.5,100.10313415527344,-125.89686584472656,186,225,206,1,0,T2Flair,,Siemens,Prisma_fit,3,0.137542,850,,,,0.0,0.022191478481645883,0.0
14,NNL_1001-0310_run-001_T2Flair_000,3,0.015615898,4.184348,3.4465904,26.54536485671997,0.6997445487848862,-0.5044397206706703,0.014177196,0.76953125,583900.0,1.0,1.0,1.0,100.8614273071289,106.22793579101562,-89.9267578125,208,225,226,1,0,T2Flair,,Siemens,Prisma_fit,3,0.163839,850,,,,0.10673147993844288,0.03801406923617045,0.0
15,NNL_1001-0313_run-001_T2Flair_000,3,0.020599838,4.98872,4.269467,15.207728147506714,0.3746736916129257,-0.7083948458745271,0.019858267,0.712890625,1562407.0,1.0,1.0,1.0,102.1440658569336,102.60479736328124,-141.8160400390625,163,212,214,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0947157,850,,,,0.12599574683313264,0.024583040943146017,0.0
16,NNL_1001-0314_run-001_T2Flair_000,3,0.015379231,4.0621524,3.3937926,22.61634349822998,0.5787897555833404,-0.5695791745511353,0.015957287,0.7421875,1079337.0,1.0,1.0,1.0,100.11016845703124,92.09707641601562,-106.35284423828124,208,222,235,1,0,T2Flair,,Siemens,Prisma_fit,3,0.128173,850,,,,0.0,0.009770088243845077,0.0
17,NNL_1001-0316_run-001_T2Flair_000,3,0.018658577,4.9283404,4.0481515,28.69600772857666,0.8547053486495502,-0.6064594082343419,0.024295561,0.693359375,1216655.0,1.0,1.0,1.0,100.11016845703124,81.24089050292969,-141.97525024414062,208,235,209,1,0,T2Flair,,Siemens,Prisma_fit,3,0.12899,850,,,,0.25676336680388373,0.02168765103750652,0.0
18,NNL_1001-0317_run-001_T2Flair_000,3,0.018525958,4.0315404,3.2959664,15.022902488708496,0.2567637589306844,-0.609987527843603,0.01644722,0.759765625,1262700.0,1.0,1.0,1.0,102.82203674316406,103.06779479980467,-137.9559326171875,197,240,227,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0800591,850,,,,0.0,0.03243390309883012,0.0
19,NNL_1001-0322_run-001_T2Flair_000,3,0.01673216,4.0605893,3.295091,16.591325998306274,0.3488364002530714,-0.6224582315833238,0.019435368,0.78125,1195802.0,1.0,1.0,1.0,103.5,101.7118682861328,-145.98306274414062,169,198,232,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0960944,850,,,,0.13599016649166126,0.002944495878592157,0.0
20,NNL_1001-0324_run-001_T2Flair_000,3,0.018877296,3.751111,3.006231,17.792298793792725,0.3454532182433674,-0.5497681995439252,0.018020676,0.7578125,1059226.0,1.0,1.0,1.0,95.3644027709961,94.63932800292967,-96.9608917236328,186,240,237,1,0,T2Flair,,Siemens,Prisma_fit,3,0.151962,850,,,,0.17924059881372664,0.010365736929246106,0.0
21,NNL_1001-0326_run-001_T2Flair_000,3,0.015429351,3.879215,3.0983422,13.503717184066772,0.2418744953358724,-0.651313807716227,0.020699695,0.763671875,1354070.0,1.0,1.0,1.0,102.1440658569336,97.64407348632812,-139.88134765625,174,205,232,1,0,T2Flair,,Siemens,Prisma_fit,3,0.115355,850,,,,0.25619338788102314,0.0076231624422581044,0.0
22,NNL_1001-0327_run-001_T2Flair_000,3,0.015357178,4.035875,3.339411,25.487539768218998,0.684337010449046,-0.5386892932949883,0.01617459,0.73828125,760717.0,1.0,1.0,1.0,103.3404769897461,106.36871337890624,-89.65629577636719,180,216,231,1,0,T2Flair,,Siemens,Prisma_fit,3,0.136451,850,,,,0.0,0.0020653948715336906,0.0
23,NNL_1001-0328_run-001_T2Flair_000,3,0.01913501,3.9703436,3.1914635,15.365935564041138,0.3103799400861244,-0.633701309950995,0.019451892,0.75,1239261.0,1.0,1.0,1.0,99.1968765258789,100.14183044433594,-76.89125061035156,158,217,235,1,0,T2Flair,,Siemens,Prisma_fit,3,0.166302,850,,,,0.0,0.029015531965768757,0.0
24,NNL_1001-0329_run-001_T2Flair_000,3,0.02169303,4.2983713,3.4707453,13.140246868133543,0.2463081464526964,-0.6649797414083504,0.020340674,0.74609375,1969134.0,1.0,1.0,1.0,100.7881317138672,89.28585815429688,-131.24993896484375,196,236,216,1,0,T2Flair,,Siemens,Prisma_fit,3,0.12503,850,,,,0.17009662227362288,0.01941827156873069,0.0
25,NNL_1001-0330_run-001_T2Flair_000,3,0.01334321,3.5055814,2.7079232,16.863774061203003,0.2393703113164045,-0.4972773577542945,0.015648773,0.78515625,109767.0,1.0,1.0,1.0,103.5,93.3404541015625,-79.4598388671875,189,238,214,1,0,T2Flair,,Siemens,Prisma_fit,3,0.141414,850,,,,0.06337510732142505,0.04001986989440218,0.0
26,NNL_1001-0331_run-001_T2Flair_000,3,0.014267873,3.7888596,2.9521568,22.513082027435303,0.5025119730316447,-0.4972681898436255,0.016417604,0.740234375,352302.0,1.0,1.0,1.0,98.29322052001952,90.43269348144533,-91.21615600585938,208,240,231,1,0,T2Flair,,Siemens,Prisma_fit,3,0.196778,850,,,,0.3811385437050058,0.00966381144354633,0.0
27,NNL_1001-0332_run-001_T2Flair_000,3,0.013457515,3.3452094,2.5761447,14.692788124084473,0.1872973699236293,-0.5270811971219856,0.013324102,0.76953125,318847.0,1.0,1.0,1.0,102.82203674316406,98.310546875,-127.0,186,222,220,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0977658,850,,,,0.0,0.006464227532822092,0.0
28,NNL_1001-0333_run-001_T2Flair_000,3,0.016014967,3.7198272,2.959107,16.091771125793457,0.2545475146245137,-0.5289159600082497,0.017336678,0.80078125,738310.0,1.0,1.0,1.0,100.7881317138672,94.18287658691406,-97.8474578857422,189,220,238,1,0,T2Flair,,Siemens,Prisma_fit,3,0.161542,850,,,,0.29090991395207516,0.007022485832642261,0.0
29,NNL_1001-0334_run-001_T2Flair_000,3,0.016357064,4.221884,3.4993234,22.236242294311523,0.5426323027463515,-0.5511334535402633,0.016478434,0.775390625,984609.0,1.0,1.0,1.0,95.88285064697266,96.1881103515625,-118.46429443359376,208,234,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.118891,850,,,,0.0,0.010083865019357641,0.0
30,NNL_1001-0335_run-001_T2Flair_000,3,0.015502601,4.4124036,3.6453133,16.79577350616455,0.305024255866161,-0.5848093151978074,0.016277079,0.748046875,1058191.0,1.0,1.0,1.0,96.92578125,94.16261291503906,-165.4147491455078,204,218,226,1,0,T2Flair,,Siemens,Prisma_fit,3,0.102101,850,,,,0.13459815740955575,0.010097775790694345,0.0
31,NNL_1001-0336_run-001_T2Flair_000,3,0.022508895,4.3017006,3.4772317,15.829977989196776,0.3105030486862978,-0.5911319653173411,0.021409264,0.751953125,1189581.0,1.0,1.0,1.0,102.82203674316406,98.88963317871094,-102.02561950683594,178,219,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.110275,850,,,,0.2625605950623497,0.003113724912241674,0.0
32,NNL_1001-0337_run-001_T2Flair_000,3,0.018065292,4.06999,3.3530817,17.871283292770386,0.3914667170583679,-0.6137325706195704,0.018302025,0.765625,1413481.0,1.0,1.0,1.0,99.43220520019533,99.20399475097656,-120.08834838867188,208,232,229,1,0,T2Flair,,Siemens,Prisma_fit,3,0.153425,850,,,,0.0,0.023256505696762648,0.0
33,NNL_1001-0339_run-001_T2Flair_000,3,0.018197304,4.5052757,3.8015914,13.252551555633543,0.2275951763466105,-0.6498013678733197,0.014530404,0.73046875,1377376.0,1.0,1.0,1.0,97.39830780029295,104.99038696289062,-145.45687866210938,182,212,222,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0936626,850,,,,0.28416649498630286,0.031299385457633506,0.0
34,NNL_1001-0341_run-001_T2Flair_000,3,0.0154904695,3.5062883,2.594948,16.64185643196106,0.2828430143812514,-0.5339498608081287,0.019164937,0.755859375,452282.0,1.0,1.0,1.0,103.5,99.9364776611328,-97.0958251953125,180,204,238,1,0,T2Flair,,Siemens,Prisma_fit,3,0.182211,850,,,,0.1079973588758784,0.023727429020051632,0.0
35,NNL_1001-0342_run-001_T2Flair_000,3,0.01755162,4.8197994,4.002271,20.8578896522522,0.5364267638709114,-0.6155210487549275,0.01840571,0.677734375,849258.0,1.0,1.0,1.0,99.43220520019533,94.93220520019533,-98.52542114257812,208,222,215,1,0,T2Flair,,Siemens,Prisma_fit,3,0.17788,850,,,,0.5118821335459895,0.03765665364724844,0.0
36,NNL_1001-0343_run-001_T2Flair_000,3,0.012411436,4.7570367,4.0236297,22.709693908691406,0.5163927694740651,-0.5100745389236889,0.013334365,0.705078125,299261.0,1.0,1.0,1.0,97.1330108642578,96.96609497070312,-91.15623474121094,208,219,230,1,0,T2Flair,,Siemens,Prisma_fit,3,0.151197,850,,,,0.3559623029122945,0.0031042893746472643,0.0
37,NNL_1001-0345_run-001_T2Flair_000,3,0.013297843,3.5343082,2.7354717,15.825387239456177,0.2234012961193302,-0.5297245702399185,0.015566119,0.771484375,369843.0,1.0,1.0,1.0,97.39830780029295,99.67796325683594,-124.00267028808594,185,238,229,1,0,T2Flair,,Siemens,Prisma_fit,3,0.128703,850,,,,0.0,0.00834388082186522,0.0
38,NNL_1001-0349_run-001_T2Flair_000,3,0.018158592,4.167789,3.4555757,19.26209807395935,0.4435551719682595,-0.5916199499344327,0.018692143,0.736328125,1346832.0,1.0,1.0,1.0,98.0762710571289,91.98789978027344,-113.0532684326172,191,238,237,1,0,T2Flair,,Siemens,Prisma_fit,3,0.122804,850,,,,0.0,0.0046772726396128814,0.0
39,NNL_1001-0352_run-001_T2Flair_000,3,0.013677973,3.4901154,2.750252,15.10807752609253,0.1806682942048366,-0.511808008155916,0.013668869,0.78125,189478.0,1.0,1.0,1.0,95.3644027709961,105.10169982910156,-106.32203674316406,191,220,215,1,0,T2Flair,,Siemens,Prisma_fit,3,0.131309,850,,,,0.008185323171416348,0.009784327939984492,0.0
40,NNL_1001-0354_run-001_T2Flair_000,3,0.01793405,4.4597235,3.6445758,15.968513488769531,0.2928557462393464,-0.5725260028238905,0.017478729,0.759765625,1345171.0,1.0,1.0,1.0,99.90911865234376,82.74127197265625,-145.80226135253906,192,240,213,1,0,T2Flair,,Siemens,Prisma_fit,3,0.135224,850,,,,0.06413079153919983,0.004496291591223956,0.0
41,NNL_1001-0355_run-001_T2Flair_000,3,0.016682569,4.428451,3.7705007,23.55008125305176,0.6132278932593387,-0.5544188653799738,0.017655099,0.771484375,1029713.0,1.0,1.0,1.0,100.7881317138672,105.07156372070312,-117.85499572753906,208,218,242,1,0,T2Flair,,Siemens,Prisma_fit,3,0.117991,850,,,,0.005088852738237178,0.011635362953325038,0.0
42,NNL_1001-0356_run-001_T2Flair_000,3,0.01424997,3.5366232,2.7996054,14.512090682983398,0.1729860596857685,-0.5124610384924485,0.013172225,0.779296875,390858.0,1.0,1.0,1.0,103.5,97.14044189453124,-102.82566833496094,195,236,208,1,0,T2Flair,,Siemens,Prisma_fit,3,0.116372,850,,,,0.048175349266749906,0.01261045730428822,0.0
43,NNL_1001-0357_run-001_T2Flair_000,3,0.01833294,4.034791,3.2476754,14.031498432159424,0.2408741017114523,-0.6210141934967047,0.017797915,0.7578125,1471950.0,1.0,1.0,1.0,103.5,94.56881713867188,-145.4515380859375,185,236,224,1,0,T2Flair,,Siemens,Prisma_fit,3,0.113496,850,,,,0.0,0.00042690773980149065,0.0
44,NNL_1001-0359_run-001_T2Flair_000,3,0.016199997,3.5871098,2.7729445,14.70608115196228,0.1805389410428887,-0.4886062381464498,0.017927252,0.765625,426371.0,1.0,1.0,1.0,104.17796325683594,93.440673828125,-122.6029052734375,199,231,211,1,0,T2Flair,,Siemens,Prisma_fit,3,0.156139,850,,,,0.28317471507565245,0.020250119204948364,0.0
45,NNL_1001-0361_run-001_T2Flair_000,3,0.022263555,4.1449647,3.3341215,16.866062879562378,0.3460400656058387,-0.5966632407907008,0.01985432,0.7421875,1344162.0,1.0,1.0,1.0,94.54293060302734,96.85096740722656,-85.95130920410156,197,240,235,1,0,T2Flair,,Siemens,Prisma_fit,3,0.163477,850,,,,0.12050094935709559,0.0033061035263063226,0.0
46,NNL_1001-0362_run-001_T2Flair_000,3,0.01422755,3.5386631,2.6167972,15.760643482208252,0.2660544096696638,-0.5793431597523183,0.017758984,0.76171875,690090.0,1.0,1.0,1.0,96.7203369140625,92.41471862792967,-126.0897216796875,202,216,226,1,0,T2Flair,,Siemens,Prisma_fit,3,0.12451,850,,,,0.0,0.011813105746701934,0.0
47,NNL_1001-0363_run-001_T2Flair_000,3,0.020293815,4.339799,3.3032663,13.63367795944214,0.1962339251107996,-0.5651625626590143,0.0184433,0.732421875,754338.0,1.0,1.0,1.0,98.75423431396484,102.9788818359375,-131.26785278320312,192,229,193,1,0,T2Flair,,Siemens,Prisma_fit,3,0.122494,850,,,,0.5235619346263369,0.003047109359361903,0.0
48,NNL_1001-0364_run-001_T2Flair_000,3,0.020291675,4.679461,3.9982054,19.67167615890503,0.471156949741264,-0.5750166075387086,0.01686654,0.755859375,1444649.0,1.0,1.0,1.0,100.11016845703124,102.666748046875,-107.07160949707033,208,219,238,1,0,T2Flair,,Siemens,Prisma_fit,3,0.140462,850,,,,0.06728847759747347,0.015151965619233371,0.0
49,NNL_1001-0365_run-001_T2Flair_000,3,0.01777166,4.355722,3.6003375,14.304877519607544,0.2298138168035498,-0.612634119684492,0.015352325,0.77734375,1192569.0,1.0,1.0,1.0,103.5,91.614501953125,-100.22755432128906,196,224,234,1,0,T2Flair,,Siemens,Prisma_fit,3,0.148706,850,,,,0.06188291386973199,0.0023446831615010757,0.0
50,NNL_1001-0366_run-001_T2Flair_000,3,0.018330421,4.5093837,3.7749472,17.748467922210693,0.3899967083802178,-0.6071700085641062,0.019138504,0.732421875,1276690.0,1.0,1.0,1.0,103.5,94.83457946777344,-95.7593231201172,184,229,232,1,0,T2Flair,,Siemens,Prisma_fit,3,0.119047,850,,,,0.024053355909443082,0.028396704175267726,0.0
51,NNL_1001-0367_run-001_T2Flair_000,3,0.018703125,4.309107,3.467152,13.99748921394348,0.2413153828724895,-0.6526310490034273,0.01914789,0.75,1154641.0,1.0,1.0,1.0,103.62062072753906,90.66941833496094,-126.5748291015625,176,213,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.128306,850,,,,0.0,0.010279280172120838,0.0
52,NNL_1001-0368_run-001_T2Flair_000,3,0.025687162,4.912095,4.2273026,14.30801272392273,0.338434927711232,-0.6846119684955099,0.019890683,0.728515625,2011886.0,1.0,1.0,1.0,101.60466766357422,104.64971923828124,-109.89744567871094,183,209,232,1,0,T2Flair,,Siemens,Prisma_fit,3,0.105445,850,,,,0.0023322540815548277,0.06112180268050756,0.0
53,NNL_1001-0369_run-001_T2Flair_000,3,0.018365592,4.1405168,3.4007998,14.682085514068604,0.2548860360688688,-0.6136907213901474,0.018146921,0.74609375,1304336.0,1.0,1.0,1.0,100.11016845703124,98.7130126953125,-130.1943359375,179,231,224,1,0,T2Flair,,Siemens,Prisma_fit,3,0.111641,850,,,,0.0,0.005486518778359601,0.0
54,NNL_1001-0370_run-001_T2Flair_000,3,0.012875924,3.6400955,2.863399,13.971048593521118,0.1396010803651328,-0.4794934341935171,0.013315268,0.779296875,119701.0,1.0,1.0,1.0,103.5,102.0809326171875,-127.0,199,222,213,1,0,T2Flair,,Siemens,Prisma_fit,3,0.126235,850,,,,0.38244856295894447,0.03780272718543073,0.0
55,NNL_1001-0372_run-001_T2Flair_000,3,0.01926366,3.996293,3.2358682,16.062207221984863,0.3249164884735493,-0.6153202606957998,0.02108807,0.740234375,1068876.0,1.0,1.0,1.0,105.53389739990234,111.30023956298828,-91.66828918457033,172,198,225,1,0,T2Flair,,Siemens,Prisma_fit,3,0.131121,850,,,,0.012827823066855062,0.01013609279303455,0.0
56,NNL_1001-0373_run-001_T2Flair_000,3,0.016644899,3.7808394,2.9332874,16.548852920532227,0.3061958707646927,-0.568509248502489,0.019333977,0.75,739442.0,1.0,1.0,1.0,95.3644027709961,105.02529907226562,-109.321044921875,179,212,195,1,0,T2Flair,,Siemens,Prisma_fit,3,0.123998,850,,,,0.10793087120771172,0.006850146619316875,0.0
57,NNL_1001-0375_run-001_T2Flair_000,3,0.019653395,5.174822,4.46734,15.032451152801514,0.3056731670250164,-0.6374475008412606,0.018143965,0.7578125,1772966.0,1.0,1.0,1.0,102.1440658569336,90.85110473632812,-160.7520751953125,186,231,240,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0879902,850,,,,0.0,0.01036008439506222,0.0
58,NNL_1001-0376_run-001_T2Flair_000,3,0.013861535,4.1585283,3.4000735,24.028143882751465,0.6393176448698259,-0.5721649023241392,0.015077942,0.740234375,730127.0,1.0,1.0,1.0,102.1440658569336,100.53807067871094,-102.8866729736328,208,208,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.130693,850,,,,0.011001702638139405,0.010009922781929723,0.0
59,NNL_1001-0377_run-001_T2Flair_000,3,0.016528888,3.8561401,2.9843085,14.470160007476808,0.2114861955140222,-0.5765150777848899,0.016759714,0.751953125,683172.0,1.0,1.0,1.0,99.43220520019533,92.9893035888672,-146.6610107421875,197,201,230,1,0,T2Flair,,Siemens,Prisma_fit,3,0.119834,850,,,,0.0,0.013563594004251972,0.0
60,NNL_1001-0379_run-001_T2Flair_000,3,0.022306256,4.7746725,4.11177,13.532512187957764,0.2674893295055072,-0.6485138254325853,0.017196935,0.740234375,1809180.0,1.0,1.0,1.0,101.46610260009766,96.96609497070312,-139.88134765625,176,223,236,1,0,T2Flair,,Siemens,Prisma_fit,3,0.120235,850,,,,0.018195076878742136,0.014020876970142536,0.0
61,NNL_1001-0380_run-001_T2Flair_000,3,0.017688528,3.5661235,2.71908,13.494313955307009,0.1834121333001421,-0.5669966038643394,0.016409324,0.7734375,767388.0,1.0,1.0,1.0,101.46610260009766,96.3068389892578,-86.82232666015625,182,240,228,1,0,T2Flair,,Siemens,Prisma_fit,3,0.159699,850,,,,0.12491434245089095,0.00407083047856141,0.0
62,NNL_1001-0383_run-001_T2Flair_000,3,0.018504774,4.2029123,3.314477,13.812358379364014,0.2321544699715029,-0.6533461974145792,0.016196636,0.765625,1123484.0,1.0,1.0,1.0,103.5,90.6319580078125,-129.78933715820312,191,219,207,1,0,T2Flair,,Siemens,Prisma_fit,3,0.138902,850,,,,0.1559780716873941,0.02192360787413623,0.0
63,NNL_1001-0384_run-001_T2Flair_000,3,0.013694154,3.6718745,2.8495147,12.208212614059448,0.1579666513304941,-0.6098155586398398,0.017957604,0.775390625,842202.0,1.0,1.0,1.0,100.11016845703124,102.31495666503906,-112.62545776367188,199,207,219,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0969948,850,,,,0.24591614018932337,0.03324441389694774,0.0
64,NNL_1001-0385_run-001_T2Flair_000,3,0.016508553,4.68416,3.9380617,20.49140930175781,0.5041248357433787,-0.6132303917889138,0.013791406,0.7109375,1122297.0,1.0,1.0,1.0,98.75423431396484,99.0,-127.0,208,217,245,1,0,T2Flair,,Siemens,Prisma_fit,3,0.119781,850,,,,0.4389270424298984,0.021608798219402085,0.0
65,NNL_1001-0386_run-001_T2Flair_000,3,0.013523087,4.076379,3.3645544,24.66725826263428,0.5955641765346412,-0.4935826768463636,0.012643689,0.771484375,488933.0,1.0,1.0,1.0,96.7203369140625,97.1666259765625,-105.9162139892578,208,236,233,1,0,T2Flair,,Siemens,Prisma_fit,3,0.141453,850,,,,0.24873499672157598,0.02431252937008666,0.0
66,NNL_1001-0388_run-001_T2Flair_000,3,0.015391352,3.5633724,2.7883325,12.870862483978271,0.1513929749631472,-0.5754013277358249,0.012922056,0.787109375,536056.0,1.0,1.0,1.0,102.1440658569336,102.25424194335938,-137.16949462890625,194,230,218,1,0,T2Flair,,Siemens,Prisma_fit,3,0.119748,850,,,,0.29930313576833845,0.03057055224367824,0.0
67,NNL_1001-0389_run-001_T2Flair_000,3,0.027975805,5.842115,5.167608,19.48790431022644,0.6217798336108878,-0.6844710849431497,0.027494282,0.67578125,2728207.0,1.0,1.0,1.0,91.97457885742188,98.32203674316406,-124.96609497070312,208,229,236,1,0,T2Flair,,Siemens,Prisma_fit,3,0.12256,850,,,,0.39694024491092667,0.3826823928313357,1.0
68,NNL_1001-0390_run-001_T2Flair_000,3,0.017954227,4.0193815,3.3336391,28.004422187805176,0.7980247540017466,-0.5531950776325879,0.016413907,0.76171875,937753.0,1.0,1.0,1.0,103.5,102.23402404785156,-104.82296752929688,199,217,211,1,0,T2Flair,,Siemens,Prisma_fit,3,0.125076,850,,,,0.08093867974379876,0.0050737366169224495,0.0
69,NNL_1001-0391_run-001_T2Flair_000,3,0.021465447,5.035616,4.3685474,14.9780011177063,0.3085200093293522,-0.6526608565557196,0.017767567,0.75,1743389.0,1.0,1.0,1.0,102.68132019042967,94.0879364013672,-119.29766845703124,201,232,231,1,0,T2Flair,,Siemens,Prisma_fit,3,0.127911,850,,,,0.0,0.017053310397670225,0.0
70,NNL_1001-0392_run-001_T2Flair_000,3,0.021308616,4.6365676,3.7676504,16.350120306015015,0.3549380501664388,-0.6346499720867976,0.021717615,0.744140625,1293140.0,1.0,1.0,1.0,104.8559341430664,94.70274353027344,-98.4106903076172,178,207,229,1,0,T2Flair,,Siemens,Prisma_fit,3,0.131277,850,,,,0.017350391451068037,0.023407746824530614,0.0
71,NNL_1001-0393_run-001_T2Flair_000,3,0.017709805,3.7334895,2.9850764,13.566635847091677,0.2037192071748471,-0.5800910671754849,0.020489601,0.744140625,1044040.0,1.0,1.0,1.0,100.7881317138672,103.56735229492188,-110.55039978027344,177,224,233,1,0,T2Flair,,Siemens,Prisma_fit,3,0.130751,850,,,,0.19630640857867637,0.0066659930712036,0.0
72,NNL_1001-0394_run-001_T2Flair_000,3,0.017934542,4.913411,4.2609196,17.374292612075806,0.3721067583479143,-0.5973025690302177,0.014346484,0.767578125,1511811.0,1.0,1.0,1.0,103.5,87.84262084960938,-126.07022094726562,207,225,236,1,0,T2Flair,,Siemens,Prisma_fit,3,0.116191,850,,,,0.26389005438380764,0.008655523015515757,0.0
73,NNL_1001-0395_run-001_T2Flair_000,3,0.014349274,3.7323706,3.0218797,11.715322732925417,0.1388734392890987,-0.5826062277876112,0.01594238,0.787109375,805784.0,1.0,1.0,1.0,103.5,113.28689575195312,-119.67796325683594,187,206,209,1,0,T2Flair,,Siemens,Prisma_fit,3,0.0970497,850,,,,0.29057724549171,0.022691056546018662,0.0
