,filename,dimensionality,noise,snr,cnr,psnr,ssim,mi,reflection_err,EVR,msk_vol,spc0,spc1,spc2,org0,org1,org2,dimx,dimy,dimz,dimt,slice,modality,mriseries,mrimfg,mrimodel,mriMagneticFieldStrength,mriSAR,mriPixelBandwidth,mriPixelBandwidthPE,dti_bvalueMax,dti_bvecnorm,ol_loop,ol_lof,ol_lof_decision
41,NNL_1001-0324_run-001_DTIRL_000,4.0,0.0188076195,4.938061125,3.907573525,34.075855016708374,0.8666866299905913,-0.3156380687862298,0.0196491695,0.75,386996.90625,1.5,1.5,1.5,-110.4237060546875,86.99267578125,-29.1171932220459,123.25,129.25,99.75,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.393156,1700.0,10.352,3000.0,1.000000478667885,0.10930708480130337,0.006638412022468856,0.0
42,NNL_1001-0326_run-001_DTILR_000,4.0,0.0275086485,4.6182691,3.4692091,28.02222728729248,0.7200205623680467,-0.39714612592958376,0.0242177305,0.771484375,869285.25,1.5,1.5,1.5,-107.7119140625,88.9237060546875,-75.0030288696289,111.25,125.75,101.75,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.289573,1700.0,10.352,3000.0,1.000000478667885,0.005151000574802695,0.0035923957841332097,0.0
43,NNL_1001-0326_run-001_DTIRL_000,4.0,0.01904916025,4.4318672,3.344504,32.236489057540894,0.8351366401772162,-0.35671657465306916,0.02047715075,0.76025390625,378919.6875,1.5,1.5,1.5,-107.7119140625,88.9237060546875,-75.0030288696289,110.0,128.0,99.75,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.289573,1700.0,10.352,3000.0,1.000000478667885,0.0,0.00802605251211305,0.0
44,NNL_1001-0327_run-001_DTILR_000,4.0,0.03734071825,5.6760727499999994,4.545623775,28.5325825214386,0.8169968821432727,-0.46085270555451274,0.0292905995,0.74755859375,1093933.6875,1.5,1.5,1.5,-105.0,94.033935546875,-18.471288681030277,106.5,136.25,103.25,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.338058,1700.0,10.352,3000.0,1.000000478667885,0.0,0.004545282879235235,0.0
45,NNL_1001-0327_run-001_DTIRL_000,4.0,0.0278071045,5.702173075,4.597758925,28.153594732284546,0.7983922153484935,-0.45782076447539,0.02713194475,0.765625,973794.65625,1.5,1.5,1.5,-105.0,94.033935546875,-18.471288681030277,105.5,129.75,103.5,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.338058,1700.0,10.352,3000.0,1.000000478667885,0.012395072084966105,0.006989389008099969,0.0
46,NNL_1001-0328_run-001_DTILR_000,4.0,0.03005777175,5.21016325,4.001093875,25.83250880241394,0.7154424535774369,-0.4305985093518338,0.027847161,0.76806640625,980961.46875,1.5,1.5,1.5,-110.37890625,93.7764892578125,-7.730015277862549,102.0,129.0,99.5,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.416999,1700.0,10.352,3000.0,1.000000478667885,0.02933826311472319,0.0016529538354595188,0.0
47,NNL_1001-0328_run-001_DTIRL_000,4.0,0.02383361575,5.01049845,3.8990807249999997,29.70746338367462,0.8212509383041288,-0.41743355017567735,0.024541636,0.76220703125,861834.9375,1.5,1.5,1.5,-110.37890625,93.7764892578125,-7.730015277862549,103.0,131.25,102.25,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.416999,1700.0,10.352,3000.0,1.000000478667885,0.0,0.003972345129980424,0.0
48,NNL_1001-0329_run-001_DTILR_000,4.0,0.019519694,4.412458525,3.3704279,26.64962112903595,0.5813926126136593,-0.3310045720618449,0.019385965249999998,0.77734375,259038.84375,1.5,1.5,1.5,-106.35595703125,80.3759765625,-72.04322052001953,124.0,125.5,98.75,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.325742,1700.0,10.352,3000.0,1.000000478667885,0.5361159070855295,0.009690958378961995,0.0
49,NNL_1001-0329_run-001_DTIRL_000,4.0,0.027939189425,5.308699175,4.176564625,26.570229530334473,0.7041215336695865,-0.34643930875724294,0.0263921605,0.78466796875,1164251.8125,1.5,1.5,1.5,-106.35595703125,80.3759765625,-72.04322052001953,123.0,130.5,101.75,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.325742,1700.0,10.352,3000.0,1.000000478667885,0.39694172756455054,0.001731838606811538,0.0
50,NNL_1001-0330_run-001_DTILR_000,4.0,0.034769355,5.637725575,4.485710474999999,30.37174642086029,0.8418864451285193,-0.42072333735205025,0.028072711,0.72998046875,1289819.53125,1.5,1.5,1.5,-105.0,83.5,-18.39075088500977,126.5,140.0,104.0,100.0,45.0,DTI,,Siemens,Prisma_fit,3.0,0.352415,1700.0,10.352,3000.0,1.000000478667885,0.0484043514987099,0.006649834767846591,0.0
